iso2,country,year,factor_tco2e_per_mwh,factor_kgco2e_per_kwh,factor_scope,source_dataset,source_sheet,source_url,source_doi
AT,Austria,2002,0.383647256506524,0.383647256506524,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
BE,Belgium,2002,0.340860191972119,0.340860191972119,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
BG,Bulgaria,2002,0.783677837291297,0.783677837291297,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
CY,Cyprus,2002,1.056176977548,1.056176977548,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
CZ,Czechia,2002,0.954692660809299,0.954692660809299,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
DE,Germany,2002,0.679633179721174,0.679633179721174,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
DK,Denmark,2002,0.511132764913759,0.511132764913759,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
EE,Estonia,2002,1.99475800313367,1.99475800313367,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
EL,Greece,2002,1.06465070070012,1.06465070070012,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
ES,Spain,2002,0.611499676662873,0.611499676662873,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
FI,Finland,2002,0.25960540985078,0.25960540985078,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
FR,France,2002,0.0932325954880062,0.0932325954880062,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
HR,Croatia,2002,0.424612034087196,0.424612034087196,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
HU,Hungary,2002,0.624890859276531,0.624890859276531,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
IE,Ireland,2002,0.892442174450861,0.892442174450861,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
IT,Italy,2002,0.639044548675066,0.639044548675066,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
LT,Lithuania,2002,0.220505435084618,0.220505435084618,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
LU,Luxembourg,2002,0.62286283575391,0.62286283575391,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
LV,Latvia,2002,0.353767787314573,0.353767787314573,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
MT,Malta,2002,1.4607022172601,1.4607022172601,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
NL,Netherlands,2002,0.637475975188052,0.637475975188052,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
PL,Poland,2002,1.30392761088565,1.30392761088565,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
PT,Portugal,2002,0.718930497243316,0.718930497243316,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
RO,Romania,2002,0.793855134506219,0.793855134506219,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
SE,Sweden,2002,0.0568282578172728,0.0568282578172728,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
SI,Slovenia,2002,0.416866958223498,0.416866958223498,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
SK,Slovakia,2002,0.45833601340179,0.45833601340179,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
AT,Austria,2003,0.439150606666983,0.439150606666983,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
BE,Belgium,2003,0.351606360680146,0.351606360680146,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
BG,Bulgaria,2003,0.852431457185695,0.852431457185695,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
CY,Cyprus,2003,1.15716573944048,1.15716573944048,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
CZ,Czechia,2003,0.887483251084858,0.887483251084858,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
DE,Germany,2003,0.647419590061328,0.647419590061328,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
DK,Denmark,2003,0.602939898816458,0.602939898816458,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
EE,Estonia,2003,2.07951680518134,2.07951680518134,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
EL,Greece,2003,1.03432198214869,1.03432198214869,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
ES,Spain,2003,0.534530259183148,0.534530259183148,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
FI,Finland,2003,0.338168140284483,0.338168140284483,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
FR,France,2003,0.102591110792889,0.102591110792889,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
HR,Croatia,2003,0.452562350104163,0.452562350104163,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
HU,Hungary,2003,0.701518987803842,0.701518987803842,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
IE,Ireland,2003,0.813577469293036,0.813577469293036,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
IT,Italy,2003,0.651808336270681,0.651808336270681,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
LT,Lithuania,2003,0.216747703789595,0.216747703789595,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
LU,Luxembourg,2003,0.588905469220522,0.588905469220522,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
LV,Latvia,2003,0.501825454250527,0.501825454250527,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
MT,Malta,2003,1.48431881284606,1.48431881284606,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
NL,Netherlands,2003,0.650493024229909,0.650493024229909,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
PL,Poland,2003,1.29866067735602,1.29866067735602,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
PT,Portugal,2003,0.579062698410592,0.579062698410592,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
RO,Romania,2003,0.911712630268192,0.911712630268192,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
SE,Sweden,2003,0.115402169205829,0.115402169205829,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
SI,Slovenia,2003,0.426731705985939,0.426731705985939,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
SK,Slovakia,2003,0.526090684718443,0.526090684718443,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
AT,Austria,2004,0.409981463251196,0.409981463251196,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
BE,Belgium,2004,0.357100903920462,0.357100903920462,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
BG,Bulgaria,2004,0.822141851186684,0.822141851186684,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
CY,Cyprus,2004,1.08168798926748,1.08168798926748,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
CZ,Czechia,2004,0.90381292804762,0.90381292804762,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
DE,Germany,2004,0.635385647889341,0.635385647889341,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
DK,Denmark,2004,0.466033783753788,0.466033783753788,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
EE,Estonia,2004,1.98739793570412,1.98739793570412,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
EL,Greece,2004,1.03520214289207,1.03520214289207,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
ES,Spain,2004,0.539473149158684,0.539473149158684,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
FI,Finland,2004,0.28765037818768,0.28765037818768,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
FR,France,2004,0.0973801781514943,0.0973801781514943,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
HR,Croatia,2004,0.309184950509739,0.309184950509739,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
HU,Hungary,2004,0.659392467356562,0.659392467356562,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
IE,Ireland,2004,0.810837919805656,0.810837919805656,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
IT,Italy,2004,0.642495714403544,0.642495714403544,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
LT,Lithuania,2004,0.206273430876346,0.206273430876346,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
LU,Luxembourg,2004,0.56694885186413,0.56694885186413,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
LV,Latvia,2004,0.489370007001698,0.489370007001698,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
MT,Malta,2004,1.42451209944134,1.42451209944134,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
NL,Netherlands,2004,0.660644926197326,0.660644926197326,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
PL,Poland,2004,1.27813113611777,1.27813113611777,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
PT,Portugal,2004,0.629813881390428,0.629813881390428,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
RO,Romania,2004,0.790889169487341,0.790889169487341,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
SE,Sweden,2004,0.0760772803936477,0.0760772803936477,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
SI,Slovenia,2004,0.409487920381961,0.409487920381961,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
SK,Slovakia,2004,0.491111775395091,0.491111775395091,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
AT,Austria,2005,0.429297164023986,0.429297164023986,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
BE,Belgium,2005,0.361474908325724,0.361474908325724,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
BG,Bulgaria,2005,0.773549968720704,0.773549968720704,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
CY,Cyprus,2005,1.08944138896639,1.08944138896639,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
CZ,Czechia,2005,0.927954066193734,0.927954066193734,life-cycle GHG,JRC CoM Emission factors for national electricity 2024,Table3_EU_LC,https://data.jrc.ec.europa.eu/dataset/919df040-0252-4e4e-ad82-c054896e1641,10.2905/JRC.4800KC0
