"dataset","freq","freq_label","unit","unit_label","hazard","hazard_label","wst_oper","wst_oper_label","waste","waste_label","geo","geo_label","time","time_label","value"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","EE","Estonia","2016","2016","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","EE","Estonia","2018","2018","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","EE","Estonia","2020","2020","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","EE","Estonia","2022","2022","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","IE","Ireland","2010","2010","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","IE","Ireland","2012","2012","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","IE","Ireland","2014","2014","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","IE","Ireland","2016","2016","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","IE","Ireland","2018","2018","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","IE","Ireland","2020","2020","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","IE","Ireland","2022","2022","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","EL","Greece","2010","2010","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","EL","Greece","2012","2012","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","EL","Greece","2014","2014","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","EL","Greece","2016","2016","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","EL","Greece","2018","2018","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","EL","Greece","2020","2020","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","EL","Greece","2022","2022","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","ES","Spain","2010","2010","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","ES","Spain","2012","2012","200028"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","ES","Spain","2014","2014","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","ES","Spain","2016","2016","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","ES","Spain","2018","2018","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","ES","Spain","2020","2020","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","ES","Spain","2022","2022","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","FR","France","2010","2010","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","FR","France","2012","2012","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","FR","France","2014","2014","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","FR","France","2016","2016","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","FR","France","2018","2018","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","FR","France","2020","2020","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","FR","France","2022","2022","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","HR","Croatia","2010","2010","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","HR","Croatia","2012","2012","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","HR","Croatia","2014","2014","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","HR","Croatia","2016","2016","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","HR","Croatia","2018","2018","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","HR","Croatia","2020","2020","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","HR","Croatia","2022","2022","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","IT","Italy","2010","2010","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","IT","Italy","2012","2012","375"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","IT","Italy","2014","2014","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","IT","Italy","2016","2016","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","IT","Italy","2018","2018","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","IT","Italy","2020","2020","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","IT","Italy","2022","2022","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","CY","Cyprus","2010","2010","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","CY","Cyprus","2012","2012","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","CY","Cyprus","2014","2014","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","CY","Cyprus","2016","2016","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","CY","Cyprus","2018","2018","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","CY","Cyprus","2020","2020","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","CY","Cyprus","2022","2022","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","LV","Latvia","2010","2010","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","LV","Latvia","2012","2012","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","LV","Latvia","2014","2014","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","LV","Latvia","2016","2016","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","LV","Latvia","2018","2018","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","LV","Latvia","2020","2020","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","LV","Latvia","2022","2022","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","LT","Lithuania","2010","2010","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","LT","Lithuania","2012","2012","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","LT","Lithuania","2014","2014","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","LT","Lithuania","2016","2016","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","LT","Lithuania","2018","2018","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","LT","Lithuania","2020","2020","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","LT","Lithuania","2022","2022","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","LU","Luxembourg","2010","2010","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","DSP_OTH","Disposal - other (D2-D4, D6-D7)","W121","Mineral waste from construction and demolition","LU","Luxembourg","2012","2012","0"
